Compound_CID,Molecular_Weight,Molecular_Formula,SMILES,IUPAC_Name,Linked_PubChem_Literature_Count,Linked_PubChem_Patent_Count,Modified_Formula,Matched_Y_CID
139076435,380.5,C25H32O3,CCCCCCCCCCOC1=CC=C(C=C1)/C=C/C(=O)C2=CC=C(C=C2)O,(E)-3-(4-decoxyphenyl)-1-(4-hydroxyphenyl)prop-2-en-1-one,2,4,C25H32O4,184311.0
139076233,380.5,C25H32O3,CCCCCCCCCCOC1=CC=C(C=C1)C(=O)/C=C/C2=CC=C(C=C2)O,(E)-1-(4-decoxyphenyl)-3-(4-hydroxyphenyl)prop-2-en-1-one,2,4,C25H32O4,184311.0
139069781,328.4,C20H24O4,CCCC(=O)C1=CC=C(C=C1)O.CCCC(=O)C1=CC=C(C=C1)O,1-(4-hydroxyphenyl)butan-1-one,1,2,C20H24O5,461947.0
139031083,578.5,C27H30O14,C[C@H]1[C@@H]([C@@H]([C@@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@@H]([C@@H](O2)OC3=CC(=C4C(=C3)OC(=CC4=O)C5=CC=C(C=C5)O)O)O)O)O)O)O)O,"5-hydroxy-2-(4-hydroxyphenyl)-7-[(2S,3S,4S,5S,6R)-3,4,5-trihydroxy-6-[[(2R,3S,4S,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-2-yl]oxychromen-4-one",12,130,C27H30O15,170853140.0
139030714,316.3,C18H20O5,COCC(C1=C(C=C(C=C1)C=O)OC)C(C2=CC=C(C=C2)O)O,4-[1-hydroxy-1-(4-hydroxyphenyl)-3-methoxypropan-2-yl]-3-methoxybenzaldehyde,1,0,C18H20O6,122777.0
139030709,312.31,C15H20O7,CCOC(=O)C(C(CC1=CC=C(C=C1)O)(C(=O)OCC)O)O,"diethyl 2,3-dihydroxy-2-[(4-hydroxyphenyl)methyl]butanedioate",1,0,C15H20O8,68135059.0
139030670,284.26,C13H16O7,COC(=O)[C@H]([C@](CC1=CC=C(C=C1)O)(C(=O)OC)O)O,"dimethyl (2R,3S)-2,3-dihydroxy-2-[(4-hydroxyphenyl)methyl]butanedioate",1,0,C13H16O8,6452939.0
139030669,284.26,C13H16O7,COC(=O)C(C(CC1=CC=C(C=C1)O)(C(=O)OC)O)O,"dimethyl 2,3-dihydroxy-2-[(4-hydroxyphenyl)methyl]butanedioate",1,0,C13H16O8,6452939.0
139025576,185.19,C9H10O4,[2H]C([2H])(C1=CC=C(C=C1)O)C([2H])(C(=O)O)O,"2,3,3-trideuterio-2-hydroxy-3-(4-hydroxyphenyl)propanoic acid",2,0,C9H10O5,22508219.0
138986947,328.31,C15H20O8,C1=CC(=CC=C1CCC(=O)OC[C@@H]2[C@H]([C@@H]([C@H](C(O2)O)O)O)O)O,"[(2R,3S,4S,5R)-3,4,5,6-tetrahydroxyoxan-2-yl]methyl 3-(4-hydroxyphenyl)propanoate",1,0,C15H20O9,70180130.0
138974527,240.25,C15H12O3,C=C(C1=CC=C(C=C1)O)C2=CC=CC=C2C(=O)O,2-[1-(4-hydroxyphenyl)ethenyl]benzoic acid,2,0,C15H12O4,11780117.0
138972262,334.4,C21H18O4,CCOC(=O)C1=C(C=C(C=C1O)C2=CC=CC=C2)C3=CC=C(C=C3)O,ethyl 2-hydroxy-6-(4-hydroxyphenyl)-4-phenylbenzoate,1,0,C21H18O5,140361250.0
138858269,350.4,C22H22O4,COC1=C(C=C(C=C1)C=C2CCCC(=CC3=CC=C(C=C3)O)C2=O)OC,"2-[(3,4-dimethoxyphenyl)methylidene]-6-[(4-hydroxyphenyl)methylidene]cyclohexan-1-one",1,0,C22H22O5,21134661.0
138858185,306.4,C20H18O3,C1CC(=CC2=CC=C(C=C2)O)C(=O)C(=CC3=CC(=CC=C3)O)C1,2-[(3-hydroxyphenyl)methylidene]-6-[(4-hydroxyphenyl)methylidene]cyclohexan-1-one,1,0,C20H18O4,10314035.0
138756462,312.3,C18H16O5,CC1=C(C(=C2C(=C1O)C(=O)C(=C(O2)C3=CC=C(C=C3)O)C)C)O,"5,7-dihydroxy-2-(4-hydroxyphenyl)-3,6,8-trimethylchromen-4-one",3,0,C18H16O6,131864767.0
138403053,378.4,C22H18O6,COC1=C2C3=C(C=C(C=C3)O)C(=C(C2=C(C(=C1)O)CC4=CC=C(C=C4)O)O)O,"1-[(4-hydroxyphenyl)methyl]-4-methoxyphenanthrene-2,7,9,10-tetrol",1,0,C22H18O7,146318985.0
138403052,378.4,C22H18O6,COC1=C(C2=C(C3=C(C=C(C=C3)O)C(=C2O)O)C(=C1)O)CC4=CC=C(C=C4)O,"8-[(4-hydroxyphenyl)methyl]-7-methoxyphenanthrene-2,5,9,10-tetrol",1,0,C22H18O7,146318985.0
138402973,312.3,C18H16O5,C1=CC(=CC=C1C2=COC3=C(C2=O)C=C(C(=C3)CCCO)O)O,6-hydroxy-3-(4-hydroxyphenyl)-7-(3-hydroxypropyl)chromen-4-one,1,0,C18H16O6,131864767.0
138402930,256.3,C16H16O3,C1=CC(=CC=C1C/C=C(/CO)\C2=CC=C(C=C2)O)O,4-[(E)-4-hydroxy-3-(4-hydroxyphenyl)but-2-enyl]phenol,3,2,C16H16O4,10016063.0
138376450,402.5,C26H26O4,CC/C(=C(/CC)\C1=CC=C(C=C1)OCC2=CC(=CC=C2)C(=O)O)/C3=CC=C(C=C3)O,3-[[4-[(E)-4-(4-hydroxyphenyl)hex-3-en-3-yl]phenoxy]methyl]benzoic acid,1,0,C26H26O5,69824270.0
137706295,474.5,C24H26O10,COC1=CC(=C(C=C1)C2=CC(=O)OC2CC3=CC=C(C=C3)O)OC4C(C(C(C(O4)CO)O)O)O,"2-[(4-hydroxyphenyl)methyl]-3-[4-methoxy-2-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]-2H-furan-5-one",2,0,C24H26O11,144010658.0
137660271,312.3,C18H16O5,COC1=CC2=C(C=C1)C(=O)C=C(O2)C(CC3=CC=C(C=C3)O)O,2-[1-hydroxy-2-(4-hydroxyphenyl)ethyl]-7-methoxychromen-4-one,1,0,C18H16O6,131864767.0
137659859,322.4,C20H18O4,COC1=C(C=CC(=C1)/C=C/2\CC/C(=C\C3=CC=C(C=C3)O)/C2=O)O,"(2E,5E)-2-[(4-hydroxy-3-methoxyphenyl)methylidene]-5-[(4-hydroxyphenyl)methylidene]cyclopentan-1-one",1,0,C20H18O5,53262867.0
137659807,732.6,C36H28O17,C1=CC(=CC=C1C2=C(C(=O)C3=C(O2)C(=C(C=C3O)O)[C@@]45C(=O)C6=C(C=C(C=C6O[C@@]4(O5)C7=CC=C(C=C7)O)O)O)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O)O)O)O,"(1aR,7aR)-7a-[5,7-dihydroxy-2-(4-hydroxyphenyl)-4-oxo-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-8-yl]-4,6-dihydroxy-1a-(4-hydroxyphenyl)oxireno[2,3-b]chromen-7-one",1,0,C36H28O18,87469511.0
137657392,500.5,C30H28O7,CCOC1=C(C=CC(=C1)/C=C/C(=O)C(=CC2=CC=C(C=C2)O)C(=O)/C=C/C3=CC(=C(C=C3)O)OCC)O,"(1E,6E)-1,7-bis(3-ethoxy-4-hydroxyphenyl)-4-[(4-hydroxyphenyl)methylidene]hepta-1,6-diene-3,5-dione",1,0,C30H28O8,161590881.0
137656840,732.6,C36H28O17,C1=CC(=CC=C1C2=C(C(=O)C3=C(O2)C(=C(C=C3O)O)[C@]45C(=O)C6=C(C=C(C=C6O[C@]4(O5)C7=CC=C(C=C7)O)O)O)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O)O)O)O,"(1aS,7aS)-7a-[5,7-dihydroxy-2-(4-hydroxyphenyl)-4-oxo-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-8-yl]-4,6-dihydroxy-1a-(4-hydroxyphenyl)oxireno[2,3-b]chromen-7-one",1,0,C36H28O18,87469511.0
137655442,722.7,C37H38O15,C1=CC(=CC=C1CCC(=O)C2=C(C=C(C(=C2O)CC3=C(C(=C(C=C3O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)C(=O)CCC5=CC=C(C=C5)O)O)O)O)O,"1-[3-[[2,6-dihydroxy-3-[3-(4-hydroxyphenyl)propanoyl]-4-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]methyl]-2,4,6-trihydroxyphenyl]-3-(4-hydroxyphenyl)propan-1-one",1,0,C37H38O16,171568283.0
137654419,256.25,C15H12O4,C1=CC(=CC=C1/C=C/C(=O)C2=CC(=C(C=C2)O)O)O,"(E)-1-(3,4-dihydroxyphenyl)-3-(4-hydroxyphenyl)prop-2-en-1-one",1,2,C15H12O5,171933745.0
137653918,284.26,C13H16O7,CCOC(=O)[C@](CC1=CC=C(C=C1)O)([C@H](C(=O)O)O)O,"(2R,3S)-4-ethoxy-2,3-dihydroxy-3-[(4-hydroxyphenyl)methyl]-4-oxobutanoic acid",1,0,C13H16O8,6452939.0
137652508,272.34,C17H20O3,CCC(CC)(C1=CC=C(C=C1)O)C2=CC(=C(C=C2)O)O,"4-[3-(4-hydroxyphenyl)pentan-3-yl]benzene-1,2-diol",1,0,C17H20O4,276587.0
137646741,406.5,C25H26O5,CC(=CCC1=C(C(=C2C(=C1O)C(=O)C=C(O2)C3=CC=C(C=C3)O)CC=C(C)C)O)C,"5,7-dihydroxy-2-(4-hydroxyphenyl)-6,8-bis(3-methylbut-2-enyl)chromen-4-one",3,0,C25H26O6,21154694.0
137645325,414.5,C28H30O3,CCOC(=O)/C=C/C1=CC=C(C=C1)C(=C2C3CC4CC(C3)CC2C4)C5=CC=C(C=C5)O,ethyl (E)-3-[4-[2-adamantylidene-(4-hydroxyphenyl)methyl]phenyl]prop-2-enoate,1,0,C28H30O4,91258702.0
137645225,354.4,C21H22O5,CC(=CCC1=CC(=C(C(=C1O)O)OC)/C=C/C(=O)C2=CC=C(C=C2)O)C,"(E)-3-[3,4-dihydroxy-2-methoxy-5-(3-methylbut-2-enyl)phenyl]-1-(4-hydroxyphenyl)prop-2-en-1-one",1,0,C21H22O6,69504945.0
137644909,480.7,C31H44O4,C[C@H](CCCC(C1=CC=C(C=C1)O)O)[C@H]2CC[C@@H]\3[C@@]2(CCC/C3=C\C=C4C[C@H](C(=C)[C@@H](C4)O)O)C,"(1R,3R)-5-[(2E)-2-[(1R,3aS,7aR)-1-[(2R)-6-hydroxy-6-(4-hydroxyphenyl)hexan-2-yl]-7a-methyl-2,3,3a,5,6,7-hexahydro-1H-inden-4-ylidene]ethylidene]-2-methylidenecyclohexane-1,3-diol",1,0,C31H44O5,23259294.0
137643077,424.5,C25H28O6,CC(=C)[C@H]1CC[C@](O1)(C)[C@H](CC2=C(C=CC(=C2O)C(=O)/C=C/C3=CC=C(C=C3)O)O)O,"(E)-1-[2,4-dihydroxy-3-[(2S)-2-hydroxy-2-[(2R,5R)-2-methyl-5-prop-1-en-2-yloxolan-2-yl]ethyl]phenyl]-3-(4-hydroxyphenyl)prop-2-en-1-one",1,0,C25H28O7,156115954.0
137639305,424.4,C24H24O7,CC(CO)(CO)C(=O)OC1=CC=C(C=C1)/C=C/C(=C/C(=O)/C=C/C2=CC=C(C=C2)O)/O,"[4-[(1E,3Z,6E)-3-hydroxy-7-(4-hydroxyphenyl)-5-oxohepta-1,3,6-trienyl]phenyl] 3-hydroxy-2-(hydroxymethyl)-2-methylpropanoate",1,3,C24H24O8,158234725.0
137639193,408.5,C25H28O5,CC(=CCCC(C)(C1CC2=C(C=CC(=C2O1)C(=O)/C=C/C3=CC=C(C=C3)O)O)O)C,"(E)-1-[4-hydroxy-2-(2-hydroxy-6-methylhept-5-en-2-yl)-2,3-dihydro-1-benzofuran-7-yl]-3-(4-hydroxyphenyl)prop-2-en-1-one",1,0,C25H28O6,69709799.0
137639090,286.28,C16H14O5,C1=CC(=CC=C1CCC2=CC(=CC(=C2)C(=O)O)C(=O)O)O,"5-[2-(4-hydroxyphenyl)ethyl]benzene-1,3-dicarboxylic acid",1,0,C16H14O6,4390946.0
137638159,364.5,C24H28O3,CC1=CCCC(C1CC2=C(C=C(C=C2O)/C=C/C3=CC=C(C=C3)O)O)(C)C,"5-[(E)-2-(4-hydroxyphenyl)ethenyl]-2-[(2,6,6-trimethylcyclohex-2-en-1-yl)methyl]benzene-1,3-diol",3,0,C24H28O4,69344853.0
137636568,284.26,C13H16O7,CCOC(=O)[C@@H]([C@@](CC1=CC=C(C=C1)O)(C(=O)O)O)O,"(2S,3R)-4-ethoxy-2,3-dihydroxy-2-[(4-hydroxyphenyl)methyl]-4-oxobutanoic acid",1,0,C13H16O8,6452939.0
137635165,300.4,C19H24O3,CCCC(CCC)(C1=CC=C(C=C1)O)C2=CC(=C(C=C2)O)O,"4-[4-(4-hydroxyphenyl)heptan-4-yl]benzene-1,2-diol",1,0,C19H24O4,122821.0
137632572,374.4,C24H22O4,COC(=O)CCC(=C(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O)C3=CC=CC=C3,"methyl 5,5-bis(4-hydroxyphenyl)-4-phenylpent-4-enoate",1,2,C24H22O5,57890261.0
137632544,270.28,C16H14O4,C1OC2=C(O1)C=C(C=C2)CCC(=O)C3=CC=C(C=C3)O,"3-(1,3-benzodioxol-5-yl)-1-(4-hydroxyphenyl)propan-1-one",1,0,C16H14O5,44257524.0
137632156,410.5,C24H26O6,CC1=C2[C@@H]([C@@H]3[C@@H](CC1)C(=C)C(=O)O3)C(=CC2COC(=O)CC4=CC=C(C=C4)O)CO,"[(3aS,9aR,9bS)-9-(hydroxymethyl)-6-methyl-3-methylidene-2-oxo-3a,4,5,7,9a,9b-hexahydroazuleno[4,5-b]furan-7-yl]methyl 2-(4-hydroxyphenyl)acetate",1,0,C24H26O7,159013073.0
137350355,360.4,C19H20O7,COC1=C(C(=C(C(=C1C(=O)C=CC2=CC=C(C=C2)O)O)OC)OC)OC,"3-(4-hydroxyphenyl)-1-(2-hydroxy-3,4,5,6-tetramethoxyphenyl)prop-2-en-1-one",1,0,C19H20O8,139830622.0
137348371,372.5,C25H24O3,C1C[C@@H](CC(=C(C2=CC=C(C=C2)O)C3=CC=C(C=C3)O)C1)C4=CC=C(C=C4)O,4-[(1S)-3-[bis(4-hydroxyphenyl)methylidene]cyclohexyl]phenol,1,0,C25H24O4,3070120.0
137348368,410.5,C24H26O6,COC(=O)C([C@H]1CCCC(=C(C2=CC=C(C=C2)O)C3=CC=C(C=C3)O)C1)C(=O)OC,dimethyl 2-[(1S)-3-[bis(4-hydroxyphenyl)methylidene]cyclohexyl]propanedioate,1,0,C24H26O7,159013073.0
137348355,294.4,C20H22O2,C[C@@H]1CCCC(=C(C2=CC=C(C=C2)O)C3=CC=C(C=C3)O)C1,4-[(4-hydroxyphenyl)-[(3R)-3-methylcyclohexylidene]methyl]phenol,1,0,C20H22O3,145191701.0
137331704,310.4,C20H22O3,CC1(CCC2=C(O1)C=CC(=C2)CC(=O)CC3=CC=C(C=C3)O)C,"1-(2,2-dimethyl-3,4-dihydrochromen-6-yl)-3-(4-hydroxyphenyl)propan-2-one",3,0,C20H22O4,10336498.0
137322323,324.28,C15H16O8,C1C(C2([C@@H]([C@H](OC2=O)[C@H](CO)O)O)OC1=O)C3=CC=C(C=C3)O,"(8R,9R)-8-[(1S)-1,2-dihydroxyethyl]-9-hydroxy-4-(4-hydroxyphenyl)-1,7-dioxaspiro[4.4]nonane-2,6-dione",13,0,C15H16O9,168512.0
137284916,262.3,C15H18O4,C1[C@@H]2CC(O[C@H]1CC(=O)O2)CCC3=CC=C(C=C3)O,"(1S,5R)-7-[2-(4-hydroxyphenyl)ethyl]-2,6-dioxabicyclo[3.3.1]nonan-3-one",1,0,C15H18O5,11097861.0
136203789,422.5,C25H26O6,CC(=C)C(CC1=C2C(=C(C3C1OC(C=C3)(C)C)O)C(=O)C(=CO2)C4=CC=C(C=C4)O)O,"5-hydroxy-10-(2-hydroxy-3-methylbut-3-enyl)-7-(4-hydroxyphenyl)-2,2-dimethyl-4a,10a-dihydropyrano[3,2-g]chromen-6-one",2,0,C25H26O7,102121475.0
135750819,282.3,C18H18O3,COC1=C(C=CC(=C1)[C@H](C=C)/C=C\C2=CC=C(C=C2)O)O,"4-[(1Z,3R)-1-(4-hydroxyphenyl)penta-1,4-dien-3-yl]-2-methoxyphenol",2,0,C18H18O4,9948187.0
135580489,522.5,C32H26O7,COC1=CC2=C(CC(CO2)C3=CC4=C(C=C(OC4=CC3=O)C5=C(C=C(C=C5)O)OC)C6=CC=C(C=C6)O)C=C1,"2-(4-hydroxy-2-methoxyphenyl)-4-(4-hydroxyphenyl)-6-(7-methoxy-3,4-dihydro-2H-chromen-3-yl)chromen-7-one",2,1,C32H26O8,10940483.0
135400374,272.25,C15H12O5,CC1=CC(=C(C(=O)O1)C(=O)/C=C/C2=CC=C(C=C2)O)O,4-hydroxy-3-[(E)-3-(4-hydroxyphenyl)prop-2-enoyl]-6-methylpyran-2-one,1,4,C15H12O6,91184671.0
135073852,236.26,C13H16O4,CCCCOC(=O)C(=O)CC1=CC=C(C=C1)O,butyl 3-(4-hydroxyphenyl)-2-oxopropanoate,1,1,C13H16O5,11651739.0
135073697,442.5,C24H26O8,COC(=O)C(C/C=C/C(C1=CC=CC=C1)OC(=O)OC)(CC2=CC=C(C=C2)O)C(=O)OC,dimethyl 2-[(4-hydroxyphenyl)methyl]-2-[(E)-4-methoxycarbonyloxy-4-phenylbut-2-enyl]propanedioate,1,0,C24H26O9,58676260.0
135073696,380.4,C19H24O8,CC(/C=C/CC(CC1=CC=C(C=C1)O)(C(=O)OC)C(=O)OC)OC(=O)OC,dimethyl 2-[(4-hydroxyphenyl)methyl]-2-[(E)-4-methoxycarbonyloxypent-2-enyl]propanedioate,1,0,C19H24O9,155397856.0
135070111,406.5,C25H26O5,CC(=CCC/C(=C/COC1=CC(=C2C(=C1)OC(=CC2=O)C3=CC=C(C=C3)O)O)/C)C,"7-[(2E)-3,7-dimethylocta-2,6-dienoxy]-5-hydroxy-2-(4-hydroxyphenyl)chromen-4-one",1,0,C25H26O6,21154694.0
135059626,470.5,C28H22O7,C1=CC(=CC=C1C2C(OC3=C(O2)C=C(C=C3)/C=C/C4=CC(=CC(=C4)O)O)C5=CC(=CC(=C5)O)O)O,"5-[(E)-2-[2-(3,5-dihydroxyphenyl)-3-(4-hydroxyphenyl)-2,3-dihydro-1,4-benzodioxin-6-yl]ethenyl]benzene-1,3-diol",1,0,C28H22O8,155287.0
135059625,472.5,C28H24O7,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)OC(C3=CC(=CC(=C3)O)O)C(C4=CC=C(C=C4)O)O,"5-[(E)-2-[4-[1-(3,5-dihydroxyphenyl)-2-hydroxy-2-(4-hydroxyphenyl)ethoxy]phenyl]ethenyl]benzene-1,3-diol",1,0,C28H24O8,123957755.0
135059009,472.5,C28H24O7,C1=CC(=CC=C1/C=C/C2=CC(=C(C=C2)OC(C3=CC=C(C=C3)O)C(C4=CC(=C(C=C4)O)O)O)O)O,"4-[1-hydroxy-2-[2-hydroxy-4-[(E)-2-(4-hydroxyphenyl)ethenyl]phenoxy]-2-(4-hydroxyphenyl)ethyl]benzene-1,2-diol",1,0,C28H24O8,123957755.0
135057352,454.5,C28H22O6,C1=CC(=CC=C1/C=C/C2=CC3=C(C=C2)OC(C(O3)C4=CC(=C(C=C4)O)O)C5=CC=C(C=C5)O)O,"4-[2-(4-hydroxyphenyl)-6-[(E)-2-(4-hydroxyphenyl)ethenyl]-2,3-dihydro-1,4-benzodioxin-3-yl]benzene-1,2-diol",1,0,C28H22O7,155288.0
135057347,468.5,C29H24O6,COC1=C(C=CC(=C1)C2C(OC3=C(O2)C=C(C=C3)/C=C/C4=CC=C(C=C4)O)C5=CC=C(C=C5)O)O,"4-[2-(4-hydroxyphenyl)-6-[(E)-2-(4-hydroxyphenyl)ethenyl]-2,3-dihydro-1,4-benzodioxin-3-yl]-2-methoxyphenol",1,0,C29H24O7,163741890.0
135057346,500.5,C30H28O7,COC1=C(C=CC(=C1)/C=C/C2=CC=C(C=C2)O)OC(C3=CC=C(C=C3)O)C(C4=CC(=C(C=C4)O)OC)O,4-[1-hydroxy-2-(4-hydroxyphenyl)-2-[4-[(E)-2-(4-hydroxyphenyl)ethenyl]-2-methoxyphenoxy]ethyl]-2-methoxyphenol,1,0,C30H28O8,161590881.0
135043030,258.31,C16H18O3,C1=CC=C(C=C1)C[C@H]([C@@H](CC2=CC=C(C=C2)O)O)O,"(2R,3R)-1-(4-hydroxyphenyl)-4-phenylbutane-2,3-diol",1,0,C16H18O4,146633.0
135038204,266.33,C15H22O4,CC[C@H](C[C@H](CC(=O)CCC1=CC=C(C=C1)O)O)O,"(5R,7R)-5,7-dihydroxy-1-(4-hydroxyphenyl)nonan-3-one",1,0,C15H22O5,9971003.0
135037109,238.28,C16H14O2,C/C(=C\C(=O)C1=CC=C(C=C1)O)/C2=CC=CC=C2,(E)-1-(4-hydroxyphenyl)-3-phenylbut-2-en-1-one,1,0,C16H14O3,9856398.0
135034712,476.5,C24H28O10,COC1=C(C=CC(=C1)/C=C/C(=O)O[C@@H]2C(O[C@H](C(C2O)O)OCCC3=CC=C(C=C3)O)CO)O,"[(3S,6R)-4,5-dihydroxy-2-(hydroxymethyl)-6-[2-(4-hydroxyphenyl)ethoxy]oxan-3-yl] (E)-3-(4-hydroxy-3-methoxyphenyl)prop-2-enoate",1,0,C24H28O11,117729636.0
135031602,300.3,C18H20O4,COC1=C(C=C(C=C1)CCC=O)OCCC2=CC=C(C=C2)O,3-[3-[2-(4-hydroxyphenyl)ethoxy]-4-methoxyphenyl]propanal,1,0,C18H20O5,9995882.0
135029323,454.5,C28H22O6,C1=CC(=CC=C1[C@@H]2[C@@H]3C4=C(C(C2C5=C3C(=CC(=C5)O)O)C6=CC=C(C=C6)O)C(=CC(=C4)O)O)O,"(1R,16S)-8,16-bis(4-hydroxyphenyl)tetracyclo[7.6.1.02,7.010,15]hexadeca-2(7),3,5,10(15),11,13-hexaene-4,6,12,14-tetrol",1,0,C28H22O7,155288.0
135019135,454.5,C28H22O6,C1=CC(=CC=C1[C@@H]2C3C(C(C4=C2C(=CC(=C4)O)O)C5=C3C=C(C=C5O)O)C6=CC=C(C=C6)O)O,"(8S)-8,16-bis(4-hydroxyphenyl)tetracyclo[7.6.1.02,7.010,15]hexadeca-2(7),3,5,10(15),11,13-hexaene-4,6,12,14-tetrol",1,0,C28H22O7,155288.0
135013212,438.6,C27H34O5,CCC1=C(C(=C(C=C1)O)CCC(=O)/C=C/C[C@H](CC(=O)CCC2=CC=C(C=C2)O)O)CC,"(E,7R)-1-(2,3-diethyl-6-hydroxyphenyl)-7-hydroxy-11-(4-hydroxyphenyl)undec-4-ene-3,9-dione",1,0,C27H34O6,58995443.0
135011091,506.5,C25H30O11,CC(=C)[C@H]([C@@H]1C/C(=C/CO[C@H]2C(C([C@@H](C(O2)CO)O)O)O)/C(=O)O1)OC(=O)/C=C/C3=CC=C(C=C3)O,"[(1R)-2-methyl-1-[(2S,4Z)-5-oxo-4-[2-[(2R,5S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyethylidene]oxolan-2-yl]prop-2-enyl] (E)-3-(4-hydroxyphenyl)prop-2-enoate",1,0,C25H30O12,53447178.0
135004521,240.3,C16H16O2,CC(=O)C(CC1=CC=CC=C1)C2=CC=C(C=C2)O,3-(4-hydroxyphenyl)-4-phenylbutan-2-one,1,1,C16H16O3,159241.0
135002398,252.31,C14H20O4,CC(C)(C)OC(=O)OCCCC1=CC=C(C=C1)O,tert-butyl 3-(4-hydroxyphenyl)propyl carbonate,1,0,C14H20O5,13252940.0
135001656,270.28,C16H14O4,COC(=O)C=C(C1=CC=C(C=C1)O)C2=CC=C(C=C2)O,"methyl 3,3-bis(4-hydroxyphenyl)prop-2-enoate",1,0,C16H14O5,44257524.0
135001525,480.5,C23H28O11,CC(=O)OCC1[C@H](C(C([C@@H](O1)OC/C=C/C2=CC=C(C=C2)O)OC(=O)C)OC(=O)C)OC(=O)C,"[(3R,6R)-3,4,5-triacetyloxy-6-[(E)-3-(4-hydroxyphenyl)prop-2-enoxy]oxan-2-yl]methyl acetate",1,0,C23H28O12,70543204.0
134966917,174.2,C11H10O2,C1[C@H](C=CC1=O)C2=CC=C(C=C2)O,(4R)-4-(4-hydroxyphenyl)cyclopent-2-en-1-one,1,0,C11H10O3,656879.0
134940027,286.32,C17H18O4,C1=CC(=CC=C1/C=C\C(C2=CC=C(C=C2)O)C(CO)O)O,"(Z)-3,5-bis(4-hydroxyphenyl)pent-4-ene-1,2-diol",1,0,C17H18O5,9972142.0
134936806,504.5,C29H28O8,CC(=O)CCC(=O)OC1=CC=C(C=C1)C(C2=CC=C(C=C2)O)(C3=CC=C(C=C3)OC(=O)CCC(=O)C)O,[4-[hydroxy-(4-hydroxyphenyl)-[4-(4-oxopentanoyloxy)phenyl]methyl]phenyl] 4-oxopentanoate,1,0,C29H28O9,157884024.0
134910765,236.26,C16H12O2,C1C2=CC=CC=C2C(=O)C=C1C3=CC=C(C=C3)O,3-(4-hydroxyphenyl)-4H-naphthalen-1-one,1,0,C16H12O3,150720.0
134910753,354.4,C20H18O6,COC(=O)CCCC1=C(C(=O)C2=C(O1)C=C(C=C2)O)C3=CC=C(C=C3)O,methyl 4-[7-hydroxy-3-(4-hydroxyphenyl)-4-oxochromen-2-yl]butanoate,1,0,C20H18O7,10429220.0
134910563,426.5,C24H26O7,CCOC(=O)CCCCCCC1=C(C(=O)C2=C(C=C(C=C2O1)O)O)C3=CC=C(C=C3)O,"ethyl 7-[5,7-dihydroxy-3-(4-hydroxyphenyl)-4-oxochromen-2-yl]heptanoate",1,0,C24H26O8,144160361.0
134910436,454.5,C26H30O7,CCOC(=O)CCCCCCCCC1=C(C(=O)C2=C(C=C(C=C2O1)O)O)C3=CC=C(C=C3)O,"ethyl 9-[5,7-dihydroxy-3-(4-hydroxyphenyl)-4-oxochromen-2-yl]nonanoate",1,0,C26H30O8,68114510.0
134910408,410.5,C24H26O6,CCOC(=O)CCCCCCC1=C(C(=O)C2=C(O1)C=C(C=C2)O)C3=CC=C(C=C3)O,ethyl 7-[7-hydroxy-3-(4-hydroxyphenyl)-4-oxochromen-2-yl]heptanoate,1,0,C24H26O7,159013073.0
134891177,196.24,C11H16O3,C1=CC(=CC=C1C(CCCCO)O)O,"1-(4-hydroxyphenyl)pentane-1,5-diol",1,0,C11H16O4,68825.0
134868516,484.5,C29H24O7,COC1(C(OC(=C(O1)C2=CC=C(C=C2)O)C3=CC=C(C=C3)O)C4=CC=C(C=C4)O)C5=CC=C(C=C5)O,"4-[3,5,6-tris(4-hydroxyphenyl)-3-methoxy-2H-1,4-dioxin-2-yl]phenol",1,0,C29H24O8,21601878.0
134863286,264.32,C15H20O4,C1C[C@@H](OC(=O)C1)C[C@H](CCC2=CC=C(C=C2)O)O,(6R)-6-[(2S)-2-hydroxy-4-(4-hydroxyphenyl)butyl]oxan-2-one,1,0,C15H20O5,10923947.0
134858571,220.26,C13H16O3,CC(=C)C(CC1=CC=C(C=C1)O)CC(=O)O,3-[(4-hydroxyphenyl)methyl]-4-methylpent-4-enoic acid,1,0,C13H16O4,53829991.0
