Compound_CID,Molecular_Weight,Molecular_Formula,SMILES,IUPAC_Name,Linked_PubChem_Literature_Count,Linked_PubChem_Patent_Count
173745701,610.6,C28H34O15,CC1[C@@H](C(C([C@@H](O1)OC2[C@@H](OC([C@H](C2O)O)CO)OC3=CC(=C4C(=O)C[C@H](OC4=C3)C5=CC(=C(C=C5)OC)O)O)O)O)O,"(2S)-7-[(2S,5S)-4,5-dihydroxy-6-(hydroxymethyl)-3-[(2S,5R)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-2-yl]oxy-5-hydroxy-2-(3-hydroxy-4-methoxyphenyl)-2,3-dihydrochromen-4-one",0,0
173726742,594.6,C28H34O14,CC1C[C@@H](C([C@@H](O1)OCC2[C@H](C(C([C@@H](O2)OC3=CC(=C4C(=O)C[C@H](OC4=C3)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O,"(2S)-7-[(2S,5S)-6-[[(2R,4S)-3,4-dihydroxy-6-methyloxan-2-yl]oxymethyl]-3,4,5-trihydroxyoxan-2-yl]oxy-5-hydroxy-2-(3-hydroxy-4-methoxyphenyl)-2,3-dihydrochromen-4-one",0,0
173656019,420.5,C25H24O6,COC1=C(C=C(C=C1)C=CC(=O)C2=CC=CC=C2C3=CC(=C(C(=C3)OC)OC)OC)O,"3-(3-hydroxy-4-methoxyphenyl)-1-[2-(3,4,5-trimethoxyphenyl)phenyl]prop-2-en-1-one",0,0
173656008,420.5,C25H24O6,COC1=C(C=C(C=C1)C=CC(=O)C2=CC=CC=C2C3=C(C(=C(C=C3)OC)OC)OC)O,"3-(3-hydroxy-4-methoxyphenyl)-1-[2-(2,3,4-trimethoxyphenyl)phenyl]prop-2-en-1-one",0,0
173651540,514.5,C30H26O8,COC1=C(C=C(C=C1)C=CC2=CC(=CC(=C2)O)O)O.COC1=C(C=C(C=C1)C#CC2=CC(=CC(=C2)O)O)O,"5-[2-(3-hydroxy-4-methoxyphenyl)ethenyl]benzene-1,3-diol;5-[2-(3-hydroxy-4-methoxyphenyl)ethynyl]benzene-1,3-diol",0,0
173633587,252.22,C12H12O6,COC1=C(C=C(C=C1)C(=CC(=O)C(=O)OC)O)O,methyl 4-hydroxy-4-(3-hydroxy-4-methoxyphenyl)-2-oxobut-3-enoate,0,0
173626174,344.4,C19H20O6,CC1=C(C=CC(=C1O)C(=O)C=CC2=CC(=C(C=C2)OC)O)OCOC,1-[2-hydroxy-4-(methoxymethoxy)-3-methylphenyl]-3-(3-hydroxy-4-methoxyphenyl)prop-2-en-1-one,0,0
173626173,344.4,C19H20O6,CC1=CC(=C(C=C1OCOC)O)C(=O)C=CC2=CC(=C(C=C2)OC)O,1-[2-hydroxy-4-(methoxymethoxy)-5-methylphenyl]-3-(3-hydroxy-4-methoxyphenyl)prop-2-en-1-one,0,0
173625139,436.5,C25H24O7,COC1=C(C=C(C=C1)C=CC(=O)C2=C(C(=C(C=C2O)OCC3=CC=CC=C3)OC)OC)O,"1-(6-hydroxy-2,3-dimethoxy-4-phenylmethoxyphenyl)-3-(3-hydroxy-4-methoxyphenyl)prop-2-en-1-one",0,0
173625138,386.4,C21H22O7,COC1=C(C=C(C=C1)C=C2CCOC3=CC(=C(C(=C3C2=O)OC)OC)OC)O,"4-[(3-hydroxy-4-methoxyphenyl)methylidene]-6,7,8-trimethoxy-2,3-dihydro-1-benzoxepin-5-one",0,0
173598899,366.4,C22H22O5,COC1=C(C=C(C=C1)C=C2CCC(=CC3=CC(=CC(=C3)OC)OC)C2=O)O,"2-[(3,5-dimethoxyphenyl)methylidene]-5-[(3-hydroxy-4-methoxyphenyl)methylidene]cyclopentan-1-one",0,0
173385801,1429.7,C84H100O20,CCC(=O)OC1=C(C=C(C=C1)CCCCC2=CC(=C(C=C2)OC(=O)CC)OC(=O)CC)OC(=O)CC.CCOC1=C(C=C(C=C1)CCCCC2=CC(=C(C=C2)OCC)O)O.COC1=C(C=C(C=C1)CCCCC2=CC(=C(C=C2)OC)O)O.C1OC2=C(O1)C=C(C=C2)CCCCC3=CC4=C(C=C3)OCO4,"5-[4-(1,3-benzodioxol-5-yl)butyl]-1,3-benzodioxole;[4-[4-[3,4-di(propanoyloxy)phenyl]butyl]-2-propanoyloxyphenyl] propanoate;2-ethoxy-5-[4-(4-ethoxy-3-hydroxyphenyl)butyl]phenol;5-[4-(3-hydroxy-4-methoxyphenyl)butyl]-2-methoxyphenol",0,0
173287962,2436.2,C116H130O57,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=CC(=C4C(=O)C[C@H](OC4=C3)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O)O.C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=CC(=C4C(=O)C[C@H](OC4=C3)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O)O.C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=CC(=C4C(=O)C[C@H](OC4=C3)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O)O.COC1=C(C=C(C=C1)[C@@H]2CC(=O)C3=C(C=C(C=C3O2)O)O)O.COC1=C(C=C(C=C1)[C@@H]2CC(=O)C3=C(C=C(C=C3O2)O)O)O,"(2S)-5,7-dihydroxy-2-(3-hydroxy-4-methoxyphenyl)-2,3-dihydrochromen-4-one;(2S)-5-hydroxy-2-(3-hydroxy-4-methoxyphenyl)-7-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-[[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-2-yl]oxy-2,3-dihydrochromen-4-one",0,0
173254603,2374.6,C130H156O41,CCC(C1=CC=C(C=C1)O)C(=O)OC.CC1=C(C=C(C=C1)CC(=O)OC)O.CC1=C(C=CC(=C1)CC(=O)OC)O.CC(C)C(C1=CC=C(C=C1)O)C(=O)OC.CC(C1=CC=C(C=C1)O)C(=O)OC.COC1=C(C=C(C=C1)CC(=O)OC)O.COC1=C(C=CC(=C1)CC(=O)OC)O.COC(=O)CC1=CC=C(C=C1)CO.COC(=O)CC1=CC(=CC=C1)CO.COC(=O)CC1=CC=CC=C1CO.COC(=O)C1=CC=C(C=C1)CO.COC(=O)C1=CC=CC(=C1)CO.COC(=O)C1=CC=CC=C1CO,methyl 2-(3-hydroxy-4-methoxyphenyl)acetate;methyl 2-(4-hydroxy-3-methoxyphenyl)acetate;methyl 2-(hydroxymethyl)benzoate;methyl 3-(hydroxymethyl)benzoate;methyl 4-(hydroxymethyl)benzoate;methyl 2-[2-(hydroxymethyl)phenyl]acetate;methyl 2-[3-(hydroxymethyl)phenyl]acetate;methyl 2-(3-hydroxy-4-methylphenyl)acetate;methyl 2-[4-(hydroxymethyl)phenyl]acetate;methyl 2-(4-hydroxy-3-methylphenyl)acetate;methyl 2-(4-hydroxyphenyl)butanoate;methyl 2-(4-hydroxyphenyl)-3-methylbutanoate;methyl 2-(4-hydroxyphenyl)propanoate,0,0
172994197,286.28,C16H14O5,COC1=C(C=C(C=C1)C=CC(=O)C2=C(C(=CC=C2)O)O)O,"1-(2,3-dihydroxyphenyl)-3-(3-hydroxy-4-methoxyphenyl)prop-2-en-1-one",0,0
172885231,638.6,C29H34O16,CC1C(C(C(C(O1)OC[C@@H]2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)OC)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O,"5-hydroxy-2-(3-hydroxy-4-methoxyphenyl)-7-methoxy-3-[(6R)-3,4,5-trihydroxy-6-[(3,4,5-trihydroxy-6-methyloxan-2-yl)oxymethyl]oxan-2-yl]oxychromen-4-one",0,0
172870557,288.29,C16H16O5,COC1=C(C=C(C=C1)CCC2=CC(=C3C(=C2)OCO3)O)O,"6-[2-(3-hydroxy-4-methoxyphenyl)ethyl]-1,3-benzodioxol-4-ol",0,0
172870556,290.31,C16H18O5,COC1=C(C=C(C=C1)CCC2=CC(=C(C(=C2)OC)O)O)O,"5-[2-(3-hydroxy-4-methoxyphenyl)ethyl]-3-methoxybenzene-1,2-diol",0,0
172870555,290.31,C16H18O5,COC1=C(C=C(C=C1)CCC2=CC(=C(C(=C2)O)OC)O)O,"5-[2-(3-hydroxy-4-methoxyphenyl)ethyl]-2-methoxybenzene-1,3-diol",0,0
172870554,276.28,C15H16O5,COC1=C(C=C(C=C1)CCC2=CC(=C(C(=C2)O)O)O)O,"5-[2-(3-hydroxy-4-methoxyphenyl)ethyl]benzene-1,2,3-triol",0,0
172870505,260.279,C15H16O4,COC1=C(C=C(C=C1)CCC2=CC(=C(C=C2)O)O)O,"4-[2-(3-hydroxy-4-methoxyphenyl)ethyl]benzene-1,2-diol",0,0
172869914,582.6,C31H34O11,COC1=C(C=C(C=C1)CO[C@@H]2CC(=C[C@H]([C@H]2OCC3=CC(=C(C=C3)OC)O)OCC4=CC(=C(C=C4)OC)O)C(=O)O)O,"(3R,4S,5R)-3,4,5-tris[(3-hydroxy-4-methoxyphenyl)methoxy]cyclohexene-1-carboxylic acid",0,0
172869913,446.4,C23H26O9,COC1=C(C=C(C=C1)CO[C@@H]2CC(=C[C@H]([C@H]2OCC3=CC(=C(C=C3)OC)O)O)C(=O)O)O,"(3R,4R,5R)-3-hydroxy-4,5-bis[(3-hydroxy-4-methoxyphenyl)methoxy]cyclohexene-1-carboxylic acid",0,0
172869912,446.4,C23H26O9,COC1=C(C=C(C=C1)CO[C@@H]2CC(=C[C@H]([C@H]2O)OCC3=CC(=C(C=C3)OC)O)C(=O)O)O,"(3R,4S,5R)-4-hydroxy-3,5-bis[(3-hydroxy-4-methoxyphenyl)methoxy]cyclohexene-1-carboxylic acid",0,0
172869911,446.4,C23H26O9,COC1=C(C=C(C=C1)CO[C@@H]2C=C(C[C@H]([C@@H]2OCC3=CC(=C(C=C3)OC)O)O)C(=O)O)O,"(3R,4S,5R)-5-hydroxy-3,4-bis[(3-hydroxy-4-methoxyphenyl)methoxy]cyclohexene-1-carboxylic acid",0,0
172869872,464.5,C23H28O10,COC1=C(C=C(C=C1)CO[C@@H]2C[C@@](C[C@H]([C@H]2OCC3=CC(=C(C=C3)OC)O)O)(C(=O)O)O)O,"(1S,3R,4R,5R)-1,3-dihydroxy-4,5-bis[(3-hydroxy-4-methoxyphenyl)methoxy]cyclohexane-1-carboxylic acid",0,0
172869871,464.5,C23H28O10,COC1=C(C=C(C=C1)CO[C@@H]2CC(C[C@H](C2O)OCC3=CC(=C(C=C3)OC)O)(C(=O)O)O)O,"(3R,5R)-1,4-dihydroxy-3,5-bis[(3-hydroxy-4-methoxyphenyl)methoxy]cyclohexane-1-carboxylic acid",0,0
172869870,464.5,C23H28O10,COC1=C(C=C(C=C1)CO[C@@H]2C[C@](C[C@H]([C@@H]2OCC3=CC(=C(C=C3)OC)O)O)(C(=O)O)O)O,"(1R,3R,4S,5R)-1,3-dihydroxy-4,5-bis[(3-hydroxy-4-methoxyphenyl)methoxy]cyclohexane-1-carboxylic acid",0,0
172869853,600.6,C31H36O12,COC1=C(C=C(C=C1)CO[C@@H]2CC(C[C@H](C2OCC3=CC(=C(C=C3)OC)O)OCC4=CC(=C(C=C4)OC)O)(C(=O)O)O)O,"(3R,5R)-1-hydroxy-3,4,5-tris[(3-hydroxy-4-methoxyphenyl)methoxy]cyclohexane-1-carboxylic acid",0,0
172869833,478.5,C24H30O10,CCOC(=O)[C@@H]([C@H](C(=O)OCC)OCC1=CC(=C(C=C1)OC)O)OCC2=CC(=C(C=C2)OC)O,"diethyl (2R,3R)-2,3-bis[(3-hydroxy-4-methoxyphenyl)methoxy]butanedioate",0,0
172869832,478.5,C24H30O10,CCOC(=O)[C@H]([C@@H](C(=O)OCC)OCC1=CC(=C(C=C1)OC)O)OCC2=CC(=C(C=C2)OC)O,"diethyl (2S,3S)-2,3-bis[(3-hydroxy-4-methoxyphenyl)methoxy]butanedioate",0,0
172869241,418.4,C22H26O8,COC1=C(C=C(C=C1)C[C@@H](CCC(=O)O)[C@@H](CC2=CC(=C(C=C2)OC)O)C(=O)O)O,"(2R,3R)-2,3-bis[(3-hydroxy-4-methoxyphenyl)methyl]hexanedioic acid",0,0
172869240,418.4,C22H26O8,COC1=C(C=C(C=C1)C[C@H](CCC(=O)O)[C@H](CC2=CC(=C(C=C2)OC)O)C(=O)O)O,"(2S,3S)-2,3-bis[(3-hydroxy-4-methoxyphenyl)methyl]hexanedioic acid",0,0
172869239,836.9,C44H52O16,COC1=C(C=C(C=C1)C[C@@H](CCC(=O)O)[C@@H](CC2=CC(=C(C=C2)OC)O)C(=O)O)O.COC1=C(C=C(C=C1)C[C@H](CCC(=O)O)[C@H](CC2=CC(=C(C=C2)OC)O)C(=O)O)O,"(2S,3S)-2,3-bis[(3-hydroxy-4-methoxyphenyl)methyl]hexanedioic acid;(2R,3R)-2,3-bis[(3-hydroxy-4-methoxyphenyl)methyl]hexanedioic acid",0,0
172869226,390.5,C22H30O6,COC1=C(C=C(C=C1)C[C@@H](CCCO)[C@@H](CC2=CC(=C(C=C2)OC)O)CO)O,"(2R,3R)-2,3-bis[(3-hydroxy-4-methoxyphenyl)methyl]hexane-1,6-diol",0,0
172869225,390.5,C22H30O6,COC1=C(C=C(C=C1)C[C@H](CCCO)[C@H](CC2=CC(=C(C=C2)OC)O)CO)O,"(2S,3S)-2,3-bis[(3-hydroxy-4-methoxyphenyl)methyl]hexane-1,6-diol",0,0
172869224,780.9,C44H60O12,COC1=C(C=C(C=C1)C[C@@H](CCCO)[C@@H](CC2=CC(=C(C=C2)OC)O)CO)O.COC1=C(C=C(C=C1)C[C@H](CCCO)[C@H](CC2=CC(=C(C=C2)OC)O)CO)O,"(2S,3S)-2,3-bis[(3-hydroxy-4-methoxyphenyl)methyl]hexane-1,6-diol;(2R,3R)-2,3-bis[(3-hydroxy-4-methoxyphenyl)methyl]hexane-1,6-diol",0,0
172869091,418.5,C24H34O6,C[C@H](CC[C@H](CC1=CC(=C(C=C1)OC)O)[C@@H](CC2=CC(=C(C=C2)OC)O)[C@@H](C)O)O,"(2R,3R,4R,7R)-3,4-bis[(3-hydroxy-4-methoxyphenyl)methyl]octane-2,7-diol",0,0
172869090,418.5,C24H34O6,C[C@H](CC[C@@H](CC1=CC(=C(C=C1)OC)O)[C@H](CC2=CC(=C(C=C2)OC)O)[C@@H](C)O)O,"(2R,3S,4S,7R)-3,4-bis[(3-hydroxy-4-methoxyphenyl)methyl]octane-2,7-diol",0,0
172869089,837.0,C48H68O12,C[C@H](CC[C@H](CC1=CC(=C(C=C1)OC)O)[C@@H](CC2=CC(=C(C=C2)OC)O)[C@@H](C)O)O.C[C@H](CC[C@@H](CC1=CC(=C(C=C1)OC)O)[C@H](CC2=CC(=C(C=C2)OC)O)[C@@H](C)O)O,"(2R,3S,4S,7R)-3,4-bis[(3-hydroxy-4-methoxyphenyl)methyl]octane-2,7-diol;(2R,3R,4R,7R)-3,4-bis[(3-hydroxy-4-methoxyphenyl)methyl]octane-2,7-diol",0,0
172869088,418.5,C24H34O6,C[C@@H](CC[C@H](CC1=CC(=C(C=C1)OC)O)[C@@H](CC2=CC(=C(C=C2)OC)O)[C@H](C)O)O,"(2S,3R,4R,7S)-3,4-bis[(3-hydroxy-4-methoxyphenyl)methyl]octane-2,7-diol",0,0
172869087,418.5,C24H34O6,C[C@@H](CC[C@@H](CC1=CC(=C(C=C1)OC)O)[C@H](CC2=CC(=C(C=C2)OC)O)[C@H](C)O)O,"(2S,3S,4S,7S)-3,4-bis[(3-hydroxy-4-methoxyphenyl)methyl]octane-2,7-diol",0,0
172869086,837.0,C48H68O12,C[C@@H](CC[C@H](CC1=CC(=C(C=C1)OC)O)[C@@H](CC2=CC(=C(C=C2)OC)O)[C@H](C)O)O.C[C@@H](CC[C@@H](CC1=CC(=C(C=C1)OC)O)[C@H](CC2=CC(=C(C=C2)OC)O)[C@H](C)O)O,"(2S,3S,4S,7S)-3,4-bis[(3-hydroxy-4-methoxyphenyl)methyl]octane-2,7-diol;(2S,3R,4R,7S)-3,4-bis[(3-hydroxy-4-methoxyphenyl)methyl]octane-2,7-diol",0,0
172859379,268.31,C17H16O3,COC1=C(C=C(C=C1)/C=C/2\CC3=C(C2)C=C(C=C3)O)O,"(2E)-2-[(3-hydroxy-4-methoxyphenyl)methylidene]-1,3-dihydroinden-5-ol",0,2
172829076,520.5,C32H24O7,COC1=CC2=C(C=C1)C(=O)C=C(O2)C3=CC(=C(C=C3)OC)O.C1=CC=C(C=C1)C2=CC(=O)C3=CC=CC=C3O2,2-(3-hydroxy-4-methoxyphenyl)-7-methoxychromen-4-one;2-phenylchromen-4-one,0,1
172809126,498.5,C27H30O9,CC(C1=C(C=CC(=C1)/C=C/C(=CC(=O)/C=C/C2=CC(=C(C=C2)OC)O)O)OC)C(CO)(CO)C(=O)O,"3-[5-[(1E,6E)-3-hydroxy-7-(3-hydroxy-4-methoxyphenyl)-5-oxohepta-1,3,6-trienyl]-2-methoxyphenyl]-2,2-bis(hydroxymethyl)butanoic acid",0,2
172746154,286.32,C17H18O4,COC1=C(C=C(C=C1)CCC(=O)C2=CC(=CC=C2)OC)O,3-(3-hydroxy-4-methoxyphenyl)-1-(3-methoxyphenyl)propan-1-one,0,1
172681045,268.31,C17H16O3,COC1=C(C=C(C=C1)/C=C/2\CC3=C(C2)C(=CC=C3)O)O,"(2E)-2-[(3-hydroxy-4-methoxyphenyl)methylidene]-1,3-dihydroinden-4-ol",0,2
172653323,498.5,C23H30O12,COC1C(CC2C(C1O)C(=O)C(=CO2)C3=CC(=C(C=C3)OC)O)O[C@@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O,"5-hydroxy-3-(3-hydroxy-4-methoxyphenyl)-6-methoxy-7-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-4a,5,6,7,8,8a-hexahydrochromen-4-one",0,0
172583564,594.6,C28H34O14,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=CC4=C(C=C3)C(=O)CC(O4)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O,"2-(3-hydroxy-4-methoxyphenyl)-7-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-[[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-2-yl]oxy-2,3-dihydrochromen-4-one",0,0
172583553,578.6,C28H34O13,COC1=C(C=C(C=C1)/C=C/C(=O)C2=C(C=C(C=C2OC)O[C@@H]3[C@H]([C@@H]([C@H](C(O3)CO[C@H]4CC[C@H](CO4)O)O)O)O)O)O,"(E)-3-(3-hydroxy-4-methoxyphenyl)-1-[2-hydroxy-6-methoxy-4-[(2R,3S,4R,5R)-3,4,5-trihydroxy-6-[[(2S,5R)-5-hydroxyoxan-2-yl]oxymethyl]oxan-2-yl]oxyphenyl]prop-2-en-1-one",0,0
172559261,302.28,C16H14O6,COC1=C(C=C(C=C1)/C=C/C(=O)C2=CC(=C(C(=C2)O)O)O)O,"(E)-3-(3-hydroxy-4-methoxyphenyl)-1-(3,4,5-trihydroxyphenyl)prop-2-en-1-one",0,0
172557419,452.4,C24H20O9,CC(C1=CC(=C(C=C1)O)O)C2=C(C=C(C3=C2OC(=C(C3=O)O)C4=CC(=C(C=C4)OC)O)O)O,"8-[1-(3,4-dihydroxyphenyl)ethyl]-3,5,7-trihydroxy-2-(3-hydroxy-4-methoxyphenyl)chromen-4-one",0,0
172541102,626.6,C28H34O16,COC1=C(C=C(C=C1)/C=C/C(=O)C2=C(C=C(C=C2OC)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO[C@H]4[C@@H]([C@@H]([C@H]([C@@H](O4)O)O)O)O)O)O)O)O)O,"(E)-3-(3-hydroxy-4-methoxyphenyl)-1-[2-hydroxy-6-methoxy-4-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-[[(2R,3R,4R,5R,6R)-3,4,5,6-tetrahydroxyoxan-2-yl]oxymethyl]oxan-2-yl]oxyphenyl]prop-2-en-1-one",0,0
172526516,588.9,C39H56O4,C[C@H](CCC(=C)C(C)C)[C@H]1CC[C@@]2([C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)OC(=O)/C=C/C5=CC(=C(C=C5)OC)O)C)C)C,"[(3S,8R,9S,10R,13R,14S,17R)-10,13,14-trimethyl-17-[(2R)-6-methyl-5-methylideneheptan-2-yl]-1,2,3,4,7,8,9,11,12,15,16,17-dodecahydrocyclopenta[a]phenanthren-3-yl] (E)-3-(3-hydroxy-4-methoxyphenyl)prop-2-enoate",0,0
172526513,624.6,C29H36O15,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@@H]([C@@H]([C@H]([C@@H](O2)OC3=CC(=C(C(=C3)OC)C(=O)/C=C/C4=CC(=C(C=C4)OC)O)O)O)O)O)O)O)O,"(E)-3-(3-hydroxy-4-methoxyphenyl)-1-[2-hydroxy-6-methoxy-4-[(2S,3R,4S,5R,6R)-3,4,5-trihydroxy-6-[[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-2-yl]oxyphenyl]prop-2-en-1-one",0,0
172473644,590.9,C39H58O4,C[C@H](CC[C@@H](C)C(C)C)[C@H]1CC[C@@]2([C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)OC(=O)/C=C/C5=CC(=C(C=C5)OC)O)C)C)C,"[(3S,8R,9S,10R,13R,14S,17R)-17-[(2R,5R)-5,6-dimethylheptan-2-yl]-10,13,14-trimethyl-1,2,3,4,7,8,9,11,12,15,16,17-dodecahydrocyclopenta[a]phenanthren-3-yl] (E)-3-(3-hydroxy-4-methoxyphenyl)prop-2-enoate",0,0
172473641,622.6,C30H38O14,C[C@@H]1C[C@H]([C@@H]([C@@H]([C@H]1O)O)O)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=CC(=C(C(=C3)OC)C(=O)/C=C/C4=CC(=C(C=C4)OC)O)O)O)O)O,"(E)-3-(3-hydroxy-4-methoxyphenyl)-1-[2-hydroxy-6-methoxy-4-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-[[(1R,2R,3R,4S,5R)-2,3,4-trihydroxy-5-methylcyclohexyl]oxymethyl]oxan-2-yl]oxyphenyl]prop-2-en-1-one",0,0
172473640,608.6,C29H36O14,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=CC(=C(C=C3)C(=O)/C=C/C4=CC(=C(C=C4)OC)O)OC)O)O)O)O)O)O,"(E)-3-(3-hydroxy-4-methoxyphenyl)-1-[2-methoxy-4-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-[[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-2-yl]oxyphenyl]prop-2-en-1-one",0,0
172468171,410.5,C25H30O5,CC(=CCC1=C(C2=C(C=C1O)OC(C2)C(C)(C)O)/C=C\C3=CC(=C(C=C3)OC)O)C,"4-[(Z)-2-(3-hydroxy-4-methoxyphenyl)ethenyl]-2-(2-hydroxypropan-2-yl)-5-(3-methylbut-2-enyl)-2,3-dihydro-1-benzofuran-6-ol",0,0
172466390,394.5,C25H30O4,CC(=CCC1=C(C(=C(C=C1O)O)CC=C(C)C)/C=C\C2=CC(=C(C=C2)OC)O)C,"5-[(Z)-2-(3-hydroxy-4-methoxyphenyl)ethenyl]-4,6-bis(3-methylbut-2-enyl)benzene-1,3-diol",0,0
172460813,260.24,C14H12O5,COC1=C(C=C(C=C1)/C=C/C2=C(C(=O)C=CO2)O)O,3-hydroxy-2-[(E)-2-(3-hydroxy-4-methoxyphenyl)ethenyl]pyran-4-one,0,0
172460012,296.3,C18H16O4,COC1=CC2=C(C/C(=C\C3=CC(=C(C=C3)OC)O)/C2=O)C=C1,(2E)-2-[(3-hydroxy-4-methoxyphenyl)methylidene]-6-methoxy-3H-inden-1-one,0,0
172459573,410.5,C25H30O5,CC(=CCC1=C(C2=C(C=C1O)OC(C(C2)O)(C)C)/C=C/C3=CC(=C(C=C3)OC)O)C,"5-[(E)-2-(3-hydroxy-4-methoxyphenyl)ethenyl]-2,2-dimethyl-6-(3-methylbut-2-enyl)-3,4-dihydrochromene-3,7-diol",0,0
172458538,502.5,C29H26O8,COC1=C(C=C(C=C1)C=C(C(=O)/C=C/C2=CC(=C(C=C2)O)OC)C(=O)/C=C/C3=CC(=C(C=C3)O)OC)O,"(1E,6E)-1,7-bis(4-hydroxy-3-methoxyphenyl)-4-[(3-hydroxy-4-methoxyphenyl)methylidene]hepta-1,6-diene-3,5-dione",0,0
172451022,288.29,C16H16O5,COC1=C(C=C(C=C1)C(=O)CCC2=C(C=C(C=C2)O)O)O,"3-(2,4-dihydroxyphenyl)-1-(3-hydroxy-4-methoxyphenyl)propan-1-one",0,0
172433040,610.6,C28H34O15,C[C@H]1[C@@H]([C@H]([C@H]([C@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@H](O2)OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O)O,"5-hydroxy-2-(3-hydroxy-4-methoxyphenyl)-7-[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-[[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-2-yl]oxy-2,3-dihydrochromen-4-one",1,0
172430832,638.6,C29H34O16,CC1[C@@H](C(C([C@@H](O1)OC[C@@H]2C([C@@H](C([C@@H](O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)OC)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O,"5-hydroxy-2-(3-hydroxy-4-methoxyphenyl)-7-methoxy-3-[(2S,4S,6R)-3,4,5-trihydroxy-6-[[(2R,5R)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-2-yl]oxychromen-4-one",0,0
172418462,312.3,C18H16O5,COC1=C(C=C(C=C1)CCC2=CC(=O)C3=C(O2)C=C(C=C3)O)O,7-hydroxy-2-[2-(3-hydroxy-4-methoxyphenyl)ethyl]chromen-4-one,1,0
172350887,430.4,C22H22O9,COC1=C(C=C(C=C1)C2=CC(=O)C3=C(C=C(C=C3O2)OC4CC(CC(O4)CO)O)O)O,5-hydroxy-7-[4-hydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-2-(3-hydroxy-4-methoxyphenyl)chromen-4-one,0,0
172324043,280.32,C15H20O5,CC(C)COC(=O)OC/C=C/C1=CC(=C(C=C1)OC)O,[(E)-3-(3-hydroxy-4-methoxyphenyl)prop-2-enyl] 2-methylpropyl carbonate,0,0
172284627,344.3,C18H16O7,CC(=O)OC1C(OC2=C(C1=O)C=CC(=C2)O)C3=CC(=C(C=C3)OC)O,"[7-hydroxy-2-(3-hydroxy-4-methoxyphenyl)-4-oxo-2,3-dihydrochromen-3-yl] acetate",0,0
172284625,360.4,C19H20O7,CCC(=O)OC1[C@H](OC2CC(=O)C=CC2=C1O)C3=CC(=C(C=C3)OC)O,"[(2R)-4-hydroxy-2-(3-hydroxy-4-methoxyphenyl)-7-oxo-2,3,8,8a-tetrahydrochromen-3-yl] propanoate",0,0
