Molecular_Formula,Trimmed_SMILES
C17H14O5,CCCCCCCCCOCCCCCCOCOO
C17H14O5,CCCCCCCOCCCCCCCCCOOO
C17H14O5,CCCCCCCOCCCCCCCCCOOO
C19H18O4,CCCCCCCCCOOCCCCCCCCCO
C20H16O3,CCCCCCCCCOCCCCCCCCCCO
C16H18O5,CCCCCCCCCOOCCCCCCOO
C16H18O5,CCCCCCCCCOOCCCCCCOO
C14H14O6,CCCCCCCCCOOCCCOCOO
C14H14O6,CCCCCCCCCOOCCCOCOO
C17H16O4,CCCCCCCCCOOCCCCCCCO
C25H20O5,CCCCCCCCCOOCCOCCCCCCCCCCCCCO
C22H22O5,CCCCCCCCCOOCCOCCCCCCCCCCO
C20H14O6,CCCCCCCCCOOCCCOCCCCCCCOO
C20H14O6,CCCCCCCCCOOCCCOCCCCCCCOO
C21H24O6,CCCCCCCCCCCOCCCCCCCCOOCOO
C25H22O10,CCCCCCCCOCCOCCCCCCCOCCCCCCOOOOCOO
C25H22O10,CCCCCCCCOCCOCCCCCCCOCCCCCCOOOOCOO
C25H22O10,CCCCCCCCOCCOCCCCCCCOCCCCCCOOOOCOO
C25H22O10,CCCCCCCCOCCOCCCCCCCOCCCCCCOOOOCOO
C25H22O10,CCCCCCCCOCCOCCCCCCCOCCCCCCOOOOCOO
C21H20O5,CCCCCCCCCCCCCCCCCCOOCCOO
C21H20O6,CCCCCCCCCOCCCCCCCCCOOCCOO
C23H18O4,CCCCCCCCCOCCCCCCCOCCCCCCO
C23H18O4,CCCCCCCCCOCCCCCCCOCCCCCCO
C23H18O4,CCCCCCCCCOCCCCCCCOCCCCCCO
C23H18O4,CCCCCCCCCOCCCCCCCOCCCCCCO
C21H20O6,CCCCCCCCCCCOCCCCCCCCOOCOO
C16H12O4,CCCCCCCCCCCCCCCOOO
C31H26O4,CCCCCCCCCCCCCOCCCOCCCCCCCCCCCCCCO
C25H22O10,CCCCCCCCOCCOCCCCCCCOCCCCCCOOOOCOO
C25H22O10,CCCCCCCCOCCOCCCCCCCOCCCCCCOOOOCOO
C21H20O6,CCCCCCCCCOCCOCCCCCCCCOOCO
C16H12O4,CCCCCCCCCOCCCCCCOO
C18H16O3,CCCCCCCCCCCCCCCCCOO
C16H12O6,CCCCCCCCCOCCCCCCOOOO
C19H18O5,CCCCCCCCCOCCCCCCCCOOCO
C22H22O12,CCCCCCCCCOCCCCCCOOCCCCCOCOOOOOOO
C18H16O8,CCCCCCCCCOCCCCCCOOCOCOOO
C17H20O9,CCCCCCCCCOOCCCCCCOOCOOOO
C16H22O9,CCCCCCCCCOOCCCCCCOOOOOO
C21H20O11,CCCCCCCCCOOCCOOCCCCCCCCOOCOOOO
C17H14O4,CCCCCCCCCOCCCCCCCOO
C11H10O5,CCCCCCCOCCCOOO
C20H20O6,CCCCCCCCCOCOCCCCCCCCOOCO
C20H22O3,CCCCCCCCCOCCCCCCCCCCO
C16H14O5,CCCCCCCCCOCCCCCCOOO
C17H14O7,CCCCCCCCCOCCCCCCOOCOOO
C17H20O6,CCCCCCCCOCCCCCCCOOCOO
C16H12O7,CCCCCCCCOCOCCCCCCOOOO
C57H72O33,CCCCCCCCCOOCCCCCOCOOOCOCCCCCCOCCCCCOCOOCOCCCCCCCCOOCOCCCCCOCOOCCCCCOCOOOOOOOCCCCCOCOOOOO
C27H30O15,CCCCCCCCCOCCCCCCOOCCCCCOCOOOOCCCCOCOOOOO
C25H22O10,CCCCCCCCOCCOCCCCCCCOCCCCCCOOOOCOO
C18H16O4,CCCCCCCCCOCCCCCCCCOO
C22H22O12,CCCCCCCCCOCCOCCCCOOCCCCCOCOOOOOO
C17H14O3,CCCCCCCCCCCCCCCCOO
C21H24O9,CCCCCCCCCCCCCCOCCCCCOCOOOOOO
C22H18O3,CCCCCCCCCOCCCCCCCCCCCCO
C28H32O17,CCCCCCCCCOCCCCCCOOCCCCCOCOOOOOOCCCCCOCOOOOO
C17H20O9,CCCCCCCCCOOCCCCCCOCOOOOO
C16H14O3,CCCCCCCCCOCCCCCCO
C18H14O4,CCCCCCCCCOCCCCCCCCOO
C16H12O4,CCCCCCCCCOCCCCCCOO
C16H14O5,CCCCCCCCCOCCCCCCOOO
C16H14O4,CCCCCCCCCOCCCCCCOO
C22H26O5,CCCCCCCCCOOCCOCCCCCCCCCCO
C12H12O4,CCCCCCCCCCOCOO
C14H16O3,CCCCCCCCCCCCCOO
C25H22O10,CCCCCCCCOCCOCCCCCCCOCCCCCCOOOOCOO
C28H32O16,CCCCCCCCCOCCCCCCOOCCCCCOCOOOOCCCCCOCOOOOOO
C23H18O4,CCCCCCCCCOCCCCCCCOCCCCCCO
C23H24O13,CCCCCCCCCOCCOCCCCOOOCOCCCCCOCOOOOO
C17H14O7,CCCCCCCCOCCCOCCCCOOCOO
C22H20O13,CCCCCCCCCOCCCCCCOOOOCCCCCOCOOOOOO
C17H14O8,CCCCCCCCCOCCOCCCCOOOCOO
C16H12O6,CCCCCCCCCOCCOCCCCOOO
C20H18O6,CCCCCCCCCOCCOCCCCCCCCOOO
C20H18O5,CCCCCCCCCOCCOCCCCCCCCOO
C17H16O5,CCCCCCCCCOCCCCCCOOCO
C18H16O3,CCCCCCCCCCCCCCCCCOO
C25H20O10,CCCCCCCCOCCOCCCCCCCOCCCCCCOOOOCOO
C18H16O8,CCCCCCCCCOCCOCCCCOOCOOCO
C19H18O8,CCCCCCCCCOCCOCCCCOOCOCOCO
C21H24O8,CCCCCCCCCCCCCCOCCCCCOCOOOOO
C17H14O3,CCCCCCCCCCCCCCCCOO
C18H16O8,CCCCCCCCCOCCOCCCCOOOCOCO
C19H18O9,CCCCCCCCCOCCCCCCOOCOOCOOCO
C22H22O11,CCCCCCCCCOCCOCCCCOOCCCCCOCOOOOO
C17H14O7,CCCCCCCCCOCCOCCCCOOCOO
C16H12O5,CCCCCCCCCOCCOCCCCOO
C16H12O5,CCCCCCCCCOCCOCCCCOO
C11H12O4,CCCCCCCCCOOCO
C16H14O4,CCCCCCCOCCCCCCCCOO
C10H10O3,CCCCCCCCCOO
C26H32O11,CCCCCCCCCOCCCOCCCCCCOCCCCCOCOOOOOCO
C20H18O5,CCCCCCCCCCCOCCCCCCCCOOO
C28H32O17,CCCCCCCCCOCCCCCCOOCCCCCOCOOOOOOCCCCCOCOOOOO
C17H14O8,CCCCCCCCCOCCOCCCCOOCOOO
C26H32O11,CCCCCCCCCOCCCOCCCCCCOCCCCCOCOOOOOCO
C16H12O7,CCCCCCCCCOCCOCCCCOOOO
C16H12O6,CCCCCCCCOCCCCCCCOOOO
C22H24O11,CCCCCCCCCOCCCCCCOOCCCCCOCOOOOOO
C21H26O4,CCCCCCCCCCCOCCCCCCCCOCO
C16H12O5,CCCCCCCCOCCCOCCCCOO
C24H26O14,CCCCCCCCCOCCCCCCOOCOOCOOCCCCCOCOOOOO
C23H24O13,CCCCCCCCCOCCOCCCCOOOCOCCCCCOCOOOOO
C22H22O12,CCCCCCCCCOCCOCCCCOOCCCCCOCOOOOOO
C15H14O4,CCCCCCCCCCCCCCOOO
C22H22O12,CCCCCCCCCOCCCCCCOOOOCCCCCOCOOOOO
C22H22O12,CCCCCCCCCOCCCCCCOOOOCCCCCOCOOOOO
C23H24O12,CCCCCCCCOCCCCCCCOOOCOCCCCCOCOOOOO
C20H24O4,CCCCCCCCCCCOCCCCCCCCOO
C21H26O6,CCCCCCCCCCCOCCCCCCCCOOCOO
C20H22O4,CCCCCCCCCOCCCCCCCCCCOO
C17H20O9,CCCCCCCCCOOCCCCCCOOCOOOO
C20H22O6,CCCCCCCCCOCCCOCCCCCCOOCO
C17H14O7,CCCCCCCCCOCCCCCCOOOOCO
C20H20O8,CCCCCCCCCOOCCOCCCCCCCOOOCO
C19H18O7,CCCCCCCCCOOCCOCCCCCCCOOO
C20H14O6,CCCCCCCCCOOCCCOCCCCCCCOO
C18H18O4,CCCCCCCCCOOCCCCCCCCO
C21H20O6,CCCCCCCCCCCOCCCCCCCCOOCOO
C21H24O9,CCCCCCCCCCCCCCOCCCCCOCOOOOOO
C16H12O7,CCCCCCCCCOCCCCCCOOOOO
C16H12O5,CCCCCCCCCOCCOCCCCOO
C19H18O8,CCCCCCCCCOCCCCCCOOCOCOOCO
C16H16O4,CCCCCCCCCCCCCCOOCO
C16H12O6,CCCCCCCCCOCCCCCCOOOO
C10H10O3,CCCCCCCCCOO
C17H20O9,CCCCCCCCCOOCCCCCCOCOOOOO
C18H16O4,CCCCCCCCCOCCCCCCCCOO
C21H24O9,CCCCCCCCCCCCCCOCCCCCOCOOOOOO
C22H18O3,CCCCCCCCCOCCCCCCCCCCCCO
C19H14O6,CCCCCCCCCOOCCCOOCCCCCCO
C17H20O9,CCCCCCCCCOOCCCCCCOCOOOOO
C18H16O5,CCCCCCCCCOOCCOCCCCCCO
C18H14O4,CCCCCCCCCOCCCCCCCCOO
C18H18O5,CCCCCCCCCOOCCOCCCCCCO
C14H12O3,CCCCCCCOCCCCCCO
C16H14O5,CCCCCCCCCOCCCCCCOOO
C22H26O5,CCCCCCCCCOOCCOCCCCCCCCCCO
C16H18O5,CCCCCCCCCOOCCCCCCOO
C31H26O4,CCCCCCCCCCCCCOCCCOCCCCCCCCCCCCCCO
C22H22O11,CCCCCCCCCOCCOCCCCOCCCCCOCOOOOOO
C16H14O6,CCCCCCCCCOCCCCCCOOOO
C25H22O10,CCCCCCCCOCCOCCCCCCCOCCCCCCOOOOCOO
C25H22O10,CCCCCCCCOCCOCCCCCCCOCCCCCCOOOOCOO
C16H22O9,CCCCCCCCCOOCCCCCCOOOOOO
C21H20O11,CCCCCCCCCOOCCOOCCCCCCCCOOCOOOO
C17H14O4,CCCCCCCCCOCCCCCCCOO
C11H10O5,CCCCCCCOCCCOOO
C16H12O5,CCCCCCCCOCCCCCCCOOO
C12H14O4,CCCCCCCCCCCOOO
C23H18O4,CCCCCCCCCOCCCCCCCOCCCCCCO
C21H20O6,CCCCCCCCCOCCCCCCCCCOOCCOO
C18H16O5,CCCCCCCCCOOCCOCCCCCCO
C18H18O5,CCCCCCCCCOOCCOCCCCCCO
C22H22O5,CCCCCCCCCCCCCCCCCCCOOCCOO
C25H22O10,CCCCCCCCOCCOCCCCCCCOCCCCCCOOOOCOO
C25H22O10,CCCCCCCCOCCOCCCCCCCOCCCCCCOOOOCOO
C10H10O4,CCCCCCCCCOOO
C19H14O6,CCCCCCCCCOOCCCOOCCCCCCO
C19H14O6,CCCCCCCCCOOCCCOOCCCCCCO
C21H20O6,CCCCCCCCCOCCOCCCCCCCCOOCO
C22H22O5,CCCCCCCCCCCCCCCCCCCOOCCOO
C16H12O5,CCCCCCCCCOCCOCCCCOO
C22H18O3,CCCCCCCCCCCCCCCOCCCCCCO
C22H18O3,CCCCCCCCCCCCCCCOCCCCCCO
C9H10O5,CCCCCCCCOOOO
C9H10O5,CCCCCCCCOOOO
C20H20O5,CCCCCCCCCCCCCOOCCCOCCCO
C17H18O6,CCCCCCCCCOOCCCCCCOCOO
C17H12O4,CCCCCCCCCOCCCCCCCOO
C9H12O4,CCCCCCCCOOO
C9H12O4,CCCCCCCCOOO
C16H12O4,CCCCCCCCCOCCCCCCOO
C20H20O6,CCCCCCCCCOCOCCCCCCCCOOCO
C20H18O5,CCCCCCCCCCCOCCCCCCCCOOO
C20H20O6,CCCCCCCCCOCOCCCCCCCCOOCO
C20H20O5,CCCCCCCCCOCCCCCCCCCCOOO
C20H22O6,CCCCCCCCCOCCCOCCCCCCOOCO
C20H22O4,CCCCCCCCCCCOCCCCCCCCOO
C27H28O12,CCCCCCCCCOOCCCCCCOCOCCCCCCCCOOCOOCOOO
C20H24O5,CCCCCCCCCCCOCCCCCCCCOOO
C20H20O8,CCCCCCCCCOOCCOCCCCCCCOOOCO
C16H12O5,CCCCCCCCCOCCCCCCOOO
C16H12O5,CCCCCCCCCOCCOCCCCOO
C14H14O4,CCCCCCCCCCCCOOCO
C16H16O6,CCCCCCCCCCCCCCCOOOOO
C10H12O5,CCCCCCCCOOCOO
C24H20O8,CCCCCCCCOCCCCCCOOCCOCCCCCCOCOO
C10H12O3,CCCCCCCCCOO
C11H14O4,CCCCCCCCCOOCO
C16H12O6,CCCCCCCCCOCCCCCCOOOO
C26H32O11,CCCCCCCCCOCCCOCCCCCCOCCCCCOCOOOOOCO
C19H18O5,CCCCCCCCCOCCCCCCCCOOCO
C10H10O4,CCCCCCCCCOOO
C21H20O6,CCCCCCCCCCCOCCCCCCCCOOCOO
C21H24O9,CCCCCCCCCCCCCCOCCCCCOCOOOOOO
C18H16O8,CCCCCCCCCOCCCCCCOOCOCOOO
C22H22O11,CCCCCCCCCOCCOCCCCOCCCCCOCOOOOOO
C20H18O8,CCCCCCCCOCCCCCCOOCCCCOOCOO
C9H10O4,CCCCCCCCOOO
C16H16O4,CCCCCCCCCCCCCCOOCO
C20H22O6,CCCCCCCCCOCCCOCCCCCCOOCO
C20H18O6,CCCCCCCCCOCCOCCCCCCCCOOO
C17H16O5,CCCCCCCCCOCCCCCCOOCO
C18H16O3,CCCCCCCCCCCCCCCCCOO
C20H22O6,CCCCCCCCCCOCOCCCCCCCOOCO
C21H24O8,CCCCCCCCCCCCCCOCCCCCOCOOOOO
C17H14O3,CCCCCCCCCCCCCCCCOO
C16H18O5,CCCCCCCCCCCCCCOOCOO
C16H12O4,CCCCCCCCOCCCCCCCOO
C20H22O6,CCCCCCCCCOCOCCCCCCCCOOCO
C20H18O8,CCCCCCCCOCCCCCCOOCCCCOOCOO
C20H24O6,CCCCCCCCCOCCCOCCCCCCOOCO
C20H24O4,CCCCCCCCCCCCCCCCCCOOCO
C25H22O10,CCCCCCCCOCCOCCCCCCCOCCCCCCOOOOCOO
C14H16O3,CCCCCCCCCCCCCOO
C16H14O4,CCCCCCCCCOCCCCCCOO
C24H22O4,CCCCCCCCCOCCCCCCCCOCCCCCCO
C12H16O4,CCCCCCCCCCCOOO
C21H20O5,CCCCCCCCCCCCCCCCCCOOCCOO
C15H16O4,CCCCCCCCCCCCCOOCO
C20H22O6,CCCCCCCCCOCCCOCCCCCCOOCO
C16H14O4,CCCCCCCCCOCCCCCCOO
C16H14O4,CCCCCCCOCCCCCCCCOO
C16H12O4,CCCCCCCCCOCCCCCCOO
C12H12O4,CCCCCCCCCCOCOO
C16H18O6,CCCCCCCCCCCCCCOOCOOO
C27H32O15,CCCCCCCCCOCCCCCCOOCCCCCOCOOOOCCCCOCOOOOO
C18H16O8,CCCCCCCCCOCCCCCCOOCOOOCO
C19H24O7,CCCCCCCCCOOCCCCCCCCCOOOO
C25H22O10,CCCCCCCCOCCOCCCCCCCOCCCCCCOOOOCOO
C19H18O8,CCCCCCCCCOCCCCCCOOCOCOCOO
C20H20O6,CCCCCCCCCOCOCCCCCCCCOOCO
C20H20O6,CCCCCCCCCCOCOCCCCCCCOCOO
C9H8O5,CCCCCCCOCOOO
C18H16O7,CCCCCCCCCOCCCCCCOOCOCOO
C10H14O4,CCCCCCCCCOOO
C10H12O5,CCCCCCCCCOOOO
C20H24O4,CCCCCCCCCCCOCCCCCCCCOO
C20H22O3,CCCCCCCCCOCCCCCCCCCCO
C9H10O3,CCCCCCCCOO
C20H18O5,CCCCCCCCCOCCOCCCCCCCCOO
C16H14O3,CCCCCCCCCOCCCCCCO
C20H24O6,CCCCCCCCCOCCCOCCCCCCOOCO
C20H24O3,CCCCCCCCCOCCCCCCCCCCO
C21H24O6,CCCCCCCCCOCCOCCCCCCCCOOCO
C18H18O4,CCCCCCCCCOOCCCCCCCCO
C20H22O6,CCCCCCCCCOCOCCCCCCCCOOCO
C16H14O5,CCCCCCCCCOCCCCCCOOO
C16H14O6,CCCCCCCCCOCCCCCCOOOO
C20H20O9,CCCCCCCCCOCCCCCCOOCOCOCOOCO
C20H18O8,CCCCCCCCOCCCCCCOOCCCCOOCOO
C13H10O4,CCCCCCCCCOCCCOO
C17H20O4,CCCCCCCCCCCCCCCOOCO
C9H10O4,CCCCCCCOCOO
C10H12O4,CCCCCCCCOOCO
C10H12O4,CCCCCCCOCCOO
C16H14O6,CCCCCCCCCOCCCCCCOOOO
C20H22O6,CCCCCCCCCOCCCOCCCCCCOOCO
C17H14O7,CCCCCCCCCOCCCCCCOOCOOO
C9H10O5,CCCCCCCOCOOO
C25H22O10,CCCCCCCCOCCOCCCCCCCOCCCCCCOOOOCOO
C11H12O4,CCCCCCCCCOOCO
C10H14O5,CCCCCCCCCOOOO
C10H12O4,CCCCCCCCCOOO
C10H10O5,CCCCCCCCOCOOO
C22H22O5,CCCCCCCCCCCCCCCCCCCOOCCOO
C9H12O4,CCCCCCCCOOO
C10H10O3,CCCCCCCCCOO
C25H22O10,CCCCCCCCOCCOCCCCCCCOCCCCCCOOOOCOO
C21H20O6,CCCCCCCCCOCCOCCCCCCCCOOCO
C9H10O4,CCCCCCCCOOO
C9H10O5,CCCCCCCCOOOO
C10H10O4,CCCCCCCCCOOO
